time_s,source,accepted,diversity_score,objective,pool_best_obj
50.7683,hgs_child,1,0.379221,37647.5,25324
50.8597,hgs_child,1,0.161039,26210.3,25324
50.9266,worker_2,0,0.0805195,33104.8,25324
50.9608,hgs_child,1,0.688312,38333.1,25324
51.0618,hgs_child,1,0.462338,36192.3,25324
51.1401,worker_2,0,0.0857143,33103.6,25324
51.1628,hgs_child,1,0.301299,30426.6,25324
51.2638,hgs_child,1,0.272727,35561.3,25324
51.3488,worker_2,0,0.0935065,33099.3,25324
51.3648,hgs_child,1,0.483117,35597.5,25324
51.4658,hgs_child,1,0.368831,38509.9,25324
51.5584,worker_2,1,0.109091,33095.3,25324
51.5668,hgs_child,1,0.657143,39132.3,25324
51.6678,hgs_child,1,0.355844,31859.8,25324
51.7412,worker_1,0,0.0311688,25610.9,25324
51.7679,worker_2,0,0.00779221,33090.5,25324
51.7688,hgs_child,1,0.462338,33446.1,25324
51.8707,hgs_child,1,0.324675,34189.5,25324
51.9717,hgs_child,1,0.550649,33605.2,25324
51.9763,worker_2,0,0.0155844,33075.4,25324
52.0726,hgs_child,1,0.220779,29743,25324
52.1449,worker_1,0,0.0545455,25596.9,25324
52.1555,worker_1,0,0.0493506,25586.4,25324
52.1738,hgs_child,1,0.620779,33051.3,25324
52.1892,worker_2,0,0.025974,33068.5,25324
52.2749,hgs_child,1,0.436364,33610.7,25324
52.3766,hgs_child,1,0.285714,30013.7,25324
52.3979,worker_2,0,0.0337662,33067.8,25324
52.4776,hgs_child,1,0.597403,35098.8,25324
52.5786,hgs_child,1,0.4,32874.8,25324
52.6069,worker_2,0,0.0415584,33067.1,25324
52.6806,hgs_child,1,0.703896,31635.5,25324
52.7816,hgs_child,1,0.480519,34923.8,25324
52.817,worker_2,0,0.0441558,33066.4,25324
52.8826,hgs_child,1,0.397403,33739.4,25324
52.9837,hgs_child,1,0.797403,35989.5,25324
53.0284,worker_2,0,0.0493506,33039.4,25324
53.0847,hgs_child,1,0.631169,35284.7,25324
53.1857,hgs_child,1,0.316883,29885.6,25324
53.2389,worker_2,0,0.0649351,33019.1,25324
53.2868,hgs_child,1,0.516883,34737.7,25324
53.3878,hgs_child,1,0.233766,32502.8,25324
53.4487,worker_2,0,0.0675325,33011.8,25324
53.4891,hgs_child,1,0.262338,32177.5,25324
53.5901,hgs_child,1,0.290909,32961.9,25324
53.6583,worker_2,0,0.0727273,33008.2,25324
53.8175,worker_1,1,0.111688,25571.1,25324
53.8278,worker_1,0,0.012987,25569.4,25324
53.8376,worker_1,0,0.0181818,25567.2,25324
53.8494,worker_1,0,0.0311688,25565.9,25324
53.8768,worker_2,0,0.0805195,32996,25324
53.8916,hgs_child,1,0.683117,32073.1,25324
53.9926,hgs_child,1,0.433766,29782.2,25324
54.0106,worker_1,0,0.0545455,25564.4,25324
54.0856,worker_2,0,0.0857143,32985.1,25324
54.0937,hgs_child,1,0.636364,39610.8,25324
54.1948,hgs_child,1,0.61039,34939.2,25324
54.2964,hgs_child,1,0.812987,35527.3,25324
54.2972,worker_2,0,0.0857143,32956.5,25324
54.3973,hgs_child,1,0.244156,35072.6,25324
54.4984,hgs_child,1,0.514286,36351.5,25324
54.5068,worker_2,0,0.0909091,32951.7,25324
54.5994,hgs_child,1,0.467532,31887.8,25324
54.7003,hgs_child,1,0.166234,27937.5,25324
54.7178,worker_2,0,0.0961039,32950.6,25324
54.7931,worker_1,0,0.0701299,25551.9,25324
54.8019,hgs_child,1,0.420779,35922.5,25324
54.9029,hgs_child,1,0.576623,35128.4,25324
54.9287,worker_2,0,0.0987013,32947.3,25324
55.0039,hgs_child,1,0.301299,33049.7,25324
55.0619,worker_2,0,0.0961039,32944.7,25324
55.1049,hgs_child,1,0.298701,33217.1,25324
55.1082,hgs_child,0,0.0103896,26455.8,25324
55.2093,hgs_child,1,0.698701,32104.1,25324
55.21,worker_0,0,0.0285714,25323.2,25324
55.2779,worker_2,1,0.101299,32943.8,25324
55.3103,hgs_child,1,0.464935,35201.7,25324
55.4117,hgs_child,1,0.472727,31986.5,25324
55.4915,worker_2,0,0.0103896,32941,25324
55.5129,hgs_child,1,0.755844,40008.8,25324
55.6139,hgs_child,1,0.496104,31839.3,25324
55.7001,worker_2,0,0.0181818,32934.1,25324
55.715,hgs_child,1,0.662338,36723.4,25324
55.816,hgs_child,1,0.58961,37474.6,25324
55.8639,hgs_child,0,0.0987013,25422.7,25324
55.9104,worker_2,0,0.0207792,32933.4,25324
55.965,hgs_child,1,0.612987,36329.7,25324
56.066,hgs_child,1,0.67013,40425.8,25324
56.1179,worker_2,0,0.0285714,32933.3,25324
56.1671,hgs_child,1,0.644156,35895.9,25324
56.2682,hgs_child,1,0.716883,39441.2,25324
56.3278,worker_2,0,0.038961,32933.2,25324
56.3692,hgs_child,1,0.654545,31627.8,25324
56.4702,hgs_child,1,0.184416,32025.5,25324
56.5712,hgs_child,1,0.480519,34735.4,25324
56.6731,hgs_child,1,0.220779,33154.2,25324
56.7741,hgs_child,1,0.207792,33631.8,25324
56.8112,worker_2,0,0.0545455,32924.3,25324
56.8751,hgs_child,1,0.737662,36392.2,25324
56.9762,hgs_child,1,0.748052,39741.4,25324
57.0772,hgs_child,1,0.384416,35080.8,25324
57.1782,hgs_child,1,0.394805,36186,25324
57.2792,hgs_child,1,0.18961,32580.6,25324
57.3809,hgs_child,1,0.693506,33779.1,25324
57.4819,hgs_child,1,0.415584,36843,25324
57.5829,hgs_child,1,0.145455,28569.2,25324
57.6839,hgs_child,1,0.496104,35206.7,25324
57.785,hgs_child,1,0.41039,34799.9,25324
57.8615,worker_2,0,0.0779221,32800.2,25324
57.886,hgs_child,1,0.223377,29003.1,25324
57.9872,hgs_child,1,0.719481,32093.5,25324
58.0676,worker_2,0,0.0779221,32685.7,25324
58.0882,hgs_child,1,0.667532,31607.6,25324
58.1892,hgs_child,1,0.155844,27985.2,25324
58.2761,worker_2,0,0.0805195,32648.9,25324
58.2903,hgs_child,1,0.511688,29666.8,25324
58.3913,hgs_child,1,0.542857,36245.5,25324
58.4809,worker_2,0,0.0857143,32634.2,25324
58.4925,hgs_child,1,0.272727,33558,25324
58.5951,hgs_child,1,0.223377,29608.2,25324
58.6935,worker_2,0,0.0831169,32565.8,25324
58.697,hgs_child,1,0.711688,33104.7,25324
58.8982,hgs_child,1,0.171429,28326.4,25324
58.905,worker_2,0,0.0831169,32518.1,25324
58.9993,hgs_child,1,0.781818,39479.6,25324
59.0503,worker_1,0,0.0805195,25550.8,25324
59.1003,hgs_child,1,0.285714,31721.6,25324
59.1155,worker_2,0,0.0857143,32516.1,25324
59.2014,hgs_child,1,0.633766,34832.1,25324
59.3024,hgs_child,1,0.571429,39146.5,25324
59.3449,worker_2,0,0.0909091,32514.6,25324
59.4035,hgs_child,1,0.423377,31031.3,25324
59.5051,hgs_child,1,0.568831,37257.8,25324
59.5646,worker_2,0,0.0987013,32503.1,25324
59.6062,hgs_child,1,0.542857,36272.8,25324
59.7072,hgs_child,1,0.363636,33732.3,25324
59.774,worker_2,0,0.0987013,32488.6,25324
59.8082,hgs_child,1,0.387013,32085.4,25324
59.9093,hgs_child,1,0.72987,35197.3,25324
59.9799,worker_2,1,0.103896,32485.8,25324
60.0102,hgs_child,1,0.345455,35519.6,25324
60.1112,hgs_child,1,0.194805,30091.5,25324
60.1882,worker_2,0,0.00779221,32480.2,25324
60.2122,hgs_child,1,0.703896,32364.5,25324
60.3133,hgs_child,1,0.641558,33806.4,25324
60.3948,worker_2,0,0.012987,32479.6,25324
60.4145,hgs_child,1,0.425974,39898.3,25324
60.5155,hgs_child,1,0.503896,35383.7,25324
60.6048,worker_2,0,0.025974,32478.1,25324
60.6149,worker_1,0,0.0909091,25549.3,25324
60.6165,hgs_child,1,0.283117,31853.8,25324
60.7175,hgs_child,1,0.254545,29292.9,25324
60.7977,worker_1,0,0.00519481,25352.6,25324
60.8077,worker_1,0,0.0181818,25352.4,25324
60.8116,worker_2,0,0.025974,32464.5,25324
60.8186,hgs_child,1,0.719481,35301.5,25324
60.9197,hgs_child,1,0.379221,33318.6,25324
60.9929,worker_1,0,0.0233766,25349.8,25324
61.0196,worker_2,0,0.025974,32462.3,25324
61.0207,hgs_child,1,0.254545,33046.9,25324
61.0549,worker_1,0,0.0311688,25347.6,25324
61.1217,hgs_child,1,0.181818,33208.4,25324
61.2226,hgs_child,1,0.379221,34816.2,25324
61.227,worker_2,0,0.0311688,32460,25324
61.3236,hgs_child,1,0.293506,32378.6,25324
61.4329,hgs_child,1,0.657143,37828.3,25324
61.5329,worker_2,0,0.0337662,32460,25324
61.5341,hgs_child,1,0.574026,37340,25324
61.6352,hgs_child,1,0.831169,41176,25324
61.7368,hgs_child,1,0.748052,33424.8,25324
61.7475,worker_2,0,0.0441558,32459.1,25324
61.7823,hgs_child,1,0.14026,25785.3,25324
61.8833,hgs_child,1,0.218182,32794.8,25324
61.9639,worker_2,0,0.0467532,32448.7,25324
61.9843,hgs_child,1,0.67013,35577.8,25324
62.0853,hgs_child,1,0.142857,31014,25324
62.1822,worker_2,0,0.0519481,32402.2,25324
62.1863,hgs_child,1,0.374026,35275.8,25324
62.2286,worker_2,0,0.0571429,32401,25324
62.2876,hgs_child,1,0.657143,34856.7,25324
62.3896,hgs_child,1,0.592208,40443.2,25324
62.451,worker_2,0,0.0675325,32392.5,25324
62.4906,hgs_child,1,0.350649,31847.9,25324
62.5916,hgs_child,1,0.514286,39096.3,25324
62.6593,worker_2,0,0.0701299,32381.5,25324
62.6926,hgs_child,1,0.262338,32255.9,25324
62.7936,hgs_child,1,0.205195,26488.4,25324
62.8666,worker_2,0,0.0727273,32370.8,25324
62.8946,hgs_child,1,0.41039,35500.1,25324
62.9957,hgs_child,1,0.711688,31158.8,25324
63.0976,hgs_child,1,0.166234,31820,25324
63.1353,worker_2,0,0.0727273,32358.1,25324
63.1986,hgs_child,1,0.758442,33816.1,25324
63.2998,hgs_child,1,0.34026,33695.5,25324
63.3418,hgs_child,0,0.0805195,25679.7,25324
63.3622,worker_2,0,0.0805195,32352.3,25324
63.4428,hgs_child,1,0.332468,35040.9,25324
63.5439,hgs_child,1,0.511688,37517.8,25324
63.5696,worker_2,0,0.0831169,32328.8,25324
63.6449,hgs_child,1,0.615584,35943.8,25324
63.6884,hgs_child,0,0.0805195,25679.7,25324
63.7789,worker_2,0,0.0883117,32319,25324
63.7894,hgs_child,1,0.158442,28587.1,25324
63.8425,worker_1,0,0.0545455,25346,25324
63.8904,hgs_child,1,0.561039,31864.8,25324
63.9881,worker_2,0,0.0935065,32314.6,25324
63.9915,hgs_child,1,0.644156,30187,25324
64.0925,hgs_child,1,0.394805,37074.8,25324
64.1935,hgs_child,1,0.280519,27501.2,25324
64.1939,worker_2,0,0.0987013,32299.7,25324
64.2945,hgs_child,1,0.550649,29663.4,25324
64.3298,worker_1,0,0.0935065,25334.9,25324
64.3406,worker_1,1,0.106494,25333.8,25324
64.3507,worker_1,0,0.012987,25322.9,25324
64.3606,worker_1,0,0.0311688,25308.8,25324
64.3955,hgs_child,1,0.267532,30561.5,25324
64.4006,worker_2,1,0.106494,32297.2,25324
64.4132,hgs_child,0,0.0363636,26140.8,25324
64.4967,worker_1,0,0.0519481,25304.3,25324
64.5143,hgs_child,1,0.485714,33822.2,25324
64.5828,worker_1,0,0.0597403,25302.8,25324
64.61,worker_2,1,0.109091,32292.2,25324
64.6153,hgs_child,1,0.376623,31918.4,25324
64.7164,hgs_child,1,0.61039,30990.2,25324
64.7321,worker_1,0,0.0805195,25296.9,25324
64.7431,worker_1,1,0.150649,25292.4,25324
64.8158,worker_2,0,0.00779221,32291.4,25292.4
64.8175,hgs_child,1,0.680519,37427.2,25292.4
64.9185,hgs_child,1,0.311688,31600.5,25292.4
65.0195,hgs_child,1,0.805195,34136.5,25292.4
65.0197,worker_2,0,0.0155844,32290.7,25292.4
65.1209,hgs_child,1,0.332468,33559.7,25292.4
65.2222,hgs_child,1,0.428571,34930.8,25292.4
65.2254,worker_2,0,0.0233766,32290.5,25292.4
65.3233,hgs_child,1,0.745455,42160.7,25292.4
65.4243,hgs_child,1,0.67013,35485.2,25292.4
65.437,worker_2,0,0.025974,32290.4,25292.4
65.5254,hgs_child,1,0.45974,31285.5,25292.4
65.6264,hgs_child,1,0.737662,36398.5,25292.4
65.64,worker_2,0,0.0441558,32276.8,25292.4
65.7274,hgs_child,1,0.703896,32307,25292.4
65.8286,hgs_child,1,0.688312,39306.6,25292.4
65.8452,worker_2,0,0.0493506,32276.7,25292.4
65.9297,hgs_child,1,0.537662,37463.5,25292.4
66.0307,hgs_child,1,0.696104,35650.3,25292.4
66.0511,worker_2,0,0.0415584,32263.9,25292.4
66.1317,hgs_child,1,0.771429,39183,25292.4
66.1712,worker_1,0,0.00519481,25291.6,25292.4
66.216,worker_1,0,0.0233766,25269.9,25292.4
66.2327,hgs_child,1,0.171429,32234.2,25292.4
66.2614,worker_2,0,0.0493506,32262,25292.4
66.3338,hgs_child,1,0.657143,37165.7,25292.4
66.3397,worker_1,0,0.0493506,25253.5,25292.4
66.3495,worker_1,0,0.0363636,25253.5,25292.4
66.3645,hgs_child,0,0.0675325,25268.5,25292.4
66.4655,hgs_child,1,0.477922,33639.5,25292.4
66.4713,worker_2,0,0.0545455,32246.2,25292.4
66.5665,hgs_child,1,0.296104,27583.8,25292.4
66.6682,hgs_child,1,0.722078,35593.1,25292.4
66.7616,worker_2,0,0.0597403,32244,25292.4
66.7697,hgs_child,1,0.511688,34577.3,25292.4
66.8709,hgs_child,1,0.228571,31167.2,25292.4
66.9673,worker_2,0,0.0545455,32242.9,25292.4
66.9719,hgs_child,1,0.249351,30111.3,25292.4
67.1724,worker_2,0,0.0545455,32242.9,25292.4
67.1733,hgs_child,1,0.21039,30120.4,25292.4
67.2743,hgs_child,1,0.368831,30310.6,25292.4
67.3754,hgs_child,1,0.797403,35935.9,25292.4
67.4776,hgs_child,1,0.52987,30301.5,25292.4
67.5786,hgs_child,1,0.472727,32957.1,25292.4
67.6796,hgs_child,1,0.324675,30143.3,25292.4
67.7806,hgs_child,1,0.412987,30222.5,25292.4
67.9818,hgs_child,1,0.41039,33217.5,25292.4
68.0828,hgs_child,1,0.592208,36025.5,25292.4
68.284,hgs_child,1,0.345455,31229.4,25292.4
68.3849,hgs_child,1,0.251948,32680.8,25292.4
68.4859,hgs_child,1,0.374026,34916.5,25292.4
68.5872,hgs_child,1,0.519481,38726.6,25292.4
68.6884,hgs_child,1,0.350649,36292.6,25292.4
68.7894,hgs_child,1,0.179221,31340.7,25292.4
68.8904,hgs_child,1,0.625974,34572.2,25292.4
68.9914,hgs_child,1,0.215584,28254.2,25292.4
69.0924,hgs_child,1,0.18961,27027.2,25292.4
69.2936,hgs_child,1,0.628571,29390.9,25292.4
69.3947,hgs_child,1,0.61039,34248.6,25292.4
69.4957,hgs_child,1,0.54026,35680.5,25292.4
69.5968,hgs_child,1,0.685714,30178.1,25292.4
69.6978,hgs_child,1,0.436364,34099.4,25292.4
69.7989,hgs_child,1,0.787013,35300.3,25292.4
69.8999,hgs_child,1,0.275325,29706.9,25292.4
70.0009,hgs_child,1,0.755844,39214.1,25292.4
70.102,hgs_child,1,0.472727,31424.9,25292.4
70.203,hgs_child,1,0.571429,34413.2,25292.4
70.3057,hgs_child,1,0.776623,36012.4,25292.4
70.4095,hgs_child,1,0.737662,36669.6,25292.4
70.5106,hgs_child,1,0.353247,34293,25292.4
70.6123,hgs_child,1,0.166234,32517.9,25292.4
70.7135,hgs_child,1,0.618182,32559.6,25292.4
70.8146,hgs_child,1,0.498701,36844.2,25292.4
70.9156,hgs_child,1,0.187013,27596.9,25292.4
71.0505,hgs_child,1,0.116883,34319.5,25292.4
71.1524,hgs_child,1,0.61039,34068.2,25292.4
71.2536,hgs_child,1,0.568831,38113.4,25292.4
71.3549,hgs_child,1,0.4,31097.1,25292.4
71.456,hgs_child,1,0.574026,31085.6,25292.4
71.5573,hgs_child,1,0.262338,30143,25292.4
71.6584,hgs_child,1,0.649351,39046.5,25292.4
71.7594,hgs_child,1,0.677922,36052.2,25292.4
71.8605,hgs_child,1,0.742857,41582.8,25292.4
71.9615,hgs_child,1,0.696104,34746.3,25292.4
72.0625,hgs_child,1,0.431169,34798.6,25292.4
72.1637,hgs_child,1,0.161039,27788.2,25292.4
72.2647,hgs_child,1,0.449351,31708.2,25292.4
72.3658,hgs_child,1,0.545455,33660.4,25292.4
72.4668,hgs_child,1,0.485714,32404.5,25292.4
72.5685,hgs_child,1,0.654545,37851.9,25292.4
72.6585,worker_2,0,0.0675325,32239.8,25292.4
72.6696,hgs_child,1,0.581818,35689.9,25292.4
72.7707,hgs_child,1,0.412987,35853.7,25292.4
72.8717,hgs_child,1,0.672727,38491.3,25292.4
72.9728,hgs_child,1,0.519481,35371.1,25292.4
73.0738,hgs_child,1,0.457143,32048.4,25292.4
73.1748,hgs_child,1,0.355844,34381.7,25292.4
73.2759,hgs_child,1,0.280519,30628.2,25292.4
73.2894,worker_1,0,0.0545455,25251.8,25292.4
73.3146,worker_2,0,0.0285714,31040.2,25292.4
73.3772,hgs_child,1,0.555844,33532,25292.4
73.4782,hgs_child,1,0.644156,38824.5,25292.4
73.5227,worker_2,0,0.0363636,31027.9,25292.4
73.5793,hgs_child,1,0.719481,33955.7,25292.4
73.6802,hgs_child,1,0.187013,25797.8,25292.4
73.732,worker_2,0,0.0493506,31014.1,25292.4
73.7812,hgs_child,1,0.423377,34124.9,25292.4
73.8822,hgs_child,1,0.236364,32743.2,25292.4
73.9375,worker_2,0,0.0571429,31000.1,25292.4
73.9832,hgs_child,1,0.4,32951.9,25292.4
74.0841,hgs_child,1,0.272727,32863.8,25292.4
74.1499,worker_2,0,0.0597403,30987.2,25292.4
74.1852,hgs_child,1,0.368831,32808.6,25292.4
74.2867,hgs_child,1,0.483117,32729.6,25292.4
74.3665,worker_2,0,0.0519481,30969.1,25292.4
74.3883,hgs_child,1,0.283117,34285,25292.4
74.4893,hgs_child,1,0.379221,35006,25292.4
74.5741,worker_2,0,0.0623377,30959.8,25292.4
74.5904,hgs_child,1,0.693506,34877.2,25292.4
74.6915,hgs_child,1,0.615584,41382.7,25292.4
74.7837,worker_2,0,0.0701299,30951.7,25292.4
74.7925,hgs_child,1,0.516883,39380.6,25292.4
74.8935,hgs_child,1,0.283117,32748.6,25292.4
74.9934,worker_2,0,0.0753247,30943.6,25292.4
75.0945,hgs_child,1,0.254545,34129.8,25292.4
75.1955,hgs_child,1,0.168831,29782.3,25292.4
75.1961,worker_0,0,0.0649351,25319.1,25292.4
75.2089,worker_2,0,0.0727273,30931.1,25292.4
75.2966,hgs_child,1,0.794805,40428.5,25292.4
75.3121,worker_0,1,0.18961,25313.1,25292.4
75.3462,worker_0,0,0.0233766,25312.6,25292.4
75.3532,worker_0,0,0.0441558,25311.1,25292.4
75.3841,worker_0,0,0.0597403,25288.5,25292.4
75.398,hgs_child,1,0.784416,41006.1,25292.4
75.425,worker_2,0,0.0805195,30919.2,25292.4
75.4991,hgs_child,1,0.316883,33566.6,25292.4
75.5556,worker_1,0,0.0675325,25236.5,25292.4
75.6002,hgs_child,1,0.836364,40582.5,25292.4
75.6328,worker_2,0,0.0883117,30911.4,25292.4
75.7012,hgs_child,1,0.794805,39926.3,25292.4
75.8023,hgs_child,1,0.688312,35038.4,25292.4
75.8407,worker_2,0,0.0935065,30888.7,25292.4
75.9032,hgs_child,1,0.163636,29288.6,25292.4
76.0044,hgs_child,1,0.272727,34267,25292.4
76.0486,worker_2,0,0.0987013,30882.1,25292.4
76.1055,hgs_child,1,0.535065,36365.5,25292.4
76.2064,hgs_child,1,0.137662,32158.3,25292.4
76.2592,worker_2,1,0.103896,30872.8,25292.4
76.3074,hgs_child,1,0.181818,26601.8,25292.4
76.4084,hgs_child,1,0.327273,32095.3,25292.4
76.4703,worker_2,0,0.0103896,30846.3,25292.4
76.5095,hgs_child,1,0.358442,29006.2,25292.4
76.6105,hgs_child,1,0.703896,37954.9,25292.4
76.671,worker_1,0,0.0805195,25236.3,25292.4
76.6835,worker_2,0,0.0181818,30817.9,25292.4
76.7116,hgs_child,1,0.719481,35897.3,25292.4
76.8126,hgs_child,1,0.618182,38484.7,25292.4
76.9137,hgs_child,1,0.677922,32146.4,25292.4
76.9199,worker_2,0,0.0233766,30808.2,25292.4
77.0148,hgs_child,1,0.628571,37256.4,25292.4
77.1158,hgs_child,1,0.184416,32682.5,25292.4
77.1306,worker_2,0,0.0207792,30779.5,25292.4
77.2167,hgs_child,1,0.2,34318.4,25292.4
77.3177,hgs_child,1,0.254545,30501.7,25292.4
77.3423,worker_2,0,0.025974,30771.3,25292.4
77.4188,hgs_child,1,0.774026,35424.9,25292.4
77.5198,hgs_child,1,0.454545,28899.8,25292.4
77.5509,worker_2,0,0.0311688,30759.5,25292.4
77.6224,hgs_child,1,0.636364,39011.6,25292.4
77.7241,hgs_child,1,0.280519,30317.9,25292.4
77.7591,worker_2,0,0.0337662,30755,25292.4
77.8254,hgs_child,1,0.709091,30341.2,25292.4
77.9264,hgs_child,1,0.633766,33794,25292.4
77.9685,worker_2,0,0.038961,30750.5,25292.4
78.0273,hgs_child,1,0.238961,33651.2,25292.4
78.0977,worker_2,0,0.0467532,30746,25292.4
78.2286,hgs_child,1,0.506494,29311.8,25292.4
78.3124,worker_2,0,0.0545455,30739.6,25292.4
78.3295,hgs_child,1,0.155844,29549.8,25292.4
78.4305,hgs_child,1,0.303896,30265.8,25292.4
78.5194,worker_2,0,0.0649351,30735.3,25292.4
78.5314,hgs_child,1,0.2,31252.3,25292.4
78.6324,hgs_child,1,0.633766,41399.7,25292.4
78.7283,worker_2,0,0.0675325,30712.1,25292.4
78.7334,hgs_child,1,0.296104,27315.8,25292.4
78.8344,hgs_child,1,0.376623,30295.4,25292.4
78.9354,hgs_child,1,0.579221,38170.1,25292.4
78.9366,worker_2,0,0.0727273,30683.2,25292.4
79.0365,hgs_child,1,0.706494,30712.6,25292.4
79.1375,hgs_child,1,0.550649,36540.8,25292.4
79.1429,worker_2,0,0.0805195,30662.2,25292.4
79.2388,hgs_child,1,0.174026,31651.9,25292.4
79.3399,hgs_child,1,0.249351,29038.7,25292.4
79.3674,worker_2,0,0.0909091,30658.8,25292.4
79.4408,hgs_child,1,0.197403,29914,25292.4
79.5419,hgs_child,1,0.711688,38438.7,25292.4
79.5776,worker_2,1,0.257143,30655.3,25292.4
79.6431,hgs_child,1,0.732468,31238.2,25292.4
79.7441,hgs_child,1,0.519481,38507.5,25292.4
79.7873,worker_2,1,0.25974,30651.3,25292.4
79.8451,hgs_child,1,0.246753,28569.3,25292.4
79.9461,hgs_child,1,0.397403,32253.6,25292.4
79.9958,worker_2,1,0.267532,30638.6,25292.4
80.0104,worker_1,0,0.0857143,25234.6,25292.4
80.0471,hgs_child,1,0.61039,32795.2,25292.4
80.1482,hgs_child,1,0.644156,36379.4,25292.4
80.2058,worker_2,1,0.27013,30633.3,25292.4
80.2492,hgs_child,1,0.750649,31764.1,25292.4
80.3502,hgs_child,1,0.605195,35499.2,25292.4
80.415,worker_2,1,0.267532,30630,25292.4
80.4513,hgs_child,1,0.753247,33334.3,25292.4
80.5524,hgs_child,1,0.677922,30183,25292.4
80.6245,worker_2,1,0.272727,30620.2,25292.4
80.6534,hgs_child,1,0.254545,29442.8,25292.4
80.7548,hgs_child,1,0.171429,26395.3,25292.4
80.8317,worker_2,1,0.280519,30617,25292.4
80.856,hgs_child,1,0.532468,33827.2,25292.4
80.9731,hgs_child,1,0.163636,27035.9,25292.4
81.0743,hgs_child,1,0.496104,30348.6,25292.4
81.1085,worker_2,1,0.288312,30612,25292.4
81.1754,hgs_child,1,0.688312,36334.6,25292.4
81.2764,hgs_child,1,0.407792,36584.8,25292.4
81.3182,worker_2,1,0.293506,30601.3,25292.4
81.3773,hgs_child,1,0.184416,25276.2,25292.4
81.3806,hgs_child,0,0.00779221,25276.2,25276.2
81.4816,hgs_child,1,0.324675,33571.7,25276.2
81.5251,worker_2,1,0.290909,30593.6,25276.2
81.5826,hgs_child,1,0.58961,42039.3,25276.2
81.6836,hgs_child,1,0.345455,31461.9,25276.2
81.7347,worker_2,1,0.283117,30590.7,25276.2
81.7846,hgs_child,1,0.574026,32274.7,25276.2
81.8857,hgs_child,1,0.748052,33102.1,25276.2
81.9414,worker_2,1,0.285714,30567.5,25276.2
81.9868,hgs_child,1,0.597403,33948.7,25276.2
82.0891,hgs_child,1,0.519481,32236.8,25276.2
82.1527,worker_2,1,0.290909,30561.2,25276.2
82.1901,hgs_child,1,0.693506,31106.9,25276.2
82.2912,hgs_child,1,0.4,34450.9,25276.2
82.3616,worker_2,1,0.298701,30555.1,25276.2
82.3922,hgs_child,1,0.797403,35898.2,25276.2
82.4099,hgs_child,0,0.0337662,25239.7,25276.2
82.5111,hgs_child,1,0.184416,27349.6,25276.2
82.5699,worker_2,1,0.309091,30552.1,25276.2
82.6121,hgs_child,1,0.155844,27144.7,25276.2
82.7137,hgs_child,1,0.464935,38457.7,25276.2
82.7791,worker_2,1,0.316883,30549.6,25276.2
82.8147,hgs_child,1,0.114286,26204.2,25276.2
82.9157,hgs_child,1,0.761039,35656.6,25276.2
82.9724,hgs_child,0,0.0883117,25251.8,25276.2
82.9874,worker_2,1,0.319481,30547.4,25276.2
83.0735,hgs_child,1,0.472727,30424.2,25276.2
83.0993,worker_2,1,0.319481,30542.5,25276.2
83.175,hgs_child,1,0.18961,28818.6,25276.2
83.276,hgs_child,1,0.65974,30251.8,25276.2
83.3118,worker_2,1,0.335065,30532.6,25276.2
83.3771,hgs_child,1,0.742857,32215.3,25276.2
83.4581,hgs_child,1,0.12987,25855.9,25276.2
83.5184,worker_2,1,0.332468,30530.1,25276.2
83.5591,hgs_child,1,0.581818,32439.7,25276.2
83.6602,hgs_child,1,0.542857,35135.8,25276.2
83.7237,hgs_child,1,0.122078,32825.2,25276.2
83.7303,worker_2,1,0.324675,30508.8,25276.2
83.8249,hgs_child,1,0.631169,31804.5,25276.2
83.8552,hgs_child,0,0.0337662,25556.8,25276.2
83.934,hgs_child,1,0.163636,25487.7,25276.2
83.9401,worker_2,1,0.327273,30505.8,25276.2
84.035,hgs_child,1,0.283117,36264.5,25276.2
84.1363,hgs_child,1,0.680519,43192.1,25276.2
84.1477,worker_2,1,0.32987,30500.9,25276.2
84.3375,hgs_child,1,0.314286,29005.4,25276.2
84.3577,worker_2,1,0.32987,30498.1,25276.2
84.4385,hgs_child,1,0.480519,35763.4,25276.2
84.5395,hgs_child,1,0.212987,30613.3,25276.2
84.5679,worker_2,1,0.32987,30495.6,25276.2
84.7406,hgs_child,1,0.241558,27948.4,25276.2
84.7778,worker_2,1,0.32987,30493.8,25276.2
84.8418,hgs_child,1,0.194805,25438.9,25276.2
84.9443,hgs_child,1,0.275325,27566.4,25276.2
84.9838,worker_2,1,0.332468,30492.2,25276.2
85.0455,hgs_child,1,0.548052,39221.2,25276.2
85.1466,hgs_child,1,0.706494,44729.2,25276.2
85.1953,worker_2,1,0.34026,30490.6,25276.2
85.2297,worker_0,0,0.0623377,25288.2,25276.2
85.2476,hgs_child,1,0.298701,32888.9,25276.2
85.2644,worker_0,0,0.0675325,25279.3,25276.2
85.349,hgs_child,1,0.158442,25857.6,25276.2
85.45,hgs_child,1,0.496104,38050,25276.2
85.4807,worker_2,1,0.345455,30486.3,25276.2
85.5517,hgs_child,1,0.236364,32910.1,25276.2
85.6528,hgs_child,1,0.677922,30647.6,25276.2
85.7543,hgs_child,1,0.620779,33224.1,25276.2
85.7697,worker_2,1,0.348052,30483.7,25276.2
85.8574,hgs_child,1,0.462338,36900.3,25276.2
85.9584,hgs_child,1,0.236364,26629.8,25276.2
